Timestamp,Power (w/kg),Form Power (w/kg),Air Power (w/kg),Watch Speed (m/s),Stryd Speed (m/s),Watch Distance (meters),Stryd Distance (meters),Stiffness,Stiffness/kg,Ground Time (ms),Cadence (spm),Vertical Oscillation (cm),Watch Elevation (m),Stryd Elevation (m),Ground Time Balance,Vertical Oscillation Balance,Leg Spring Stiffness Balance,Impact Loading Rate Balance,Vertical Ratio
1742998206,3.2816901408450705,1.0140845070422535,0,3.191,3.14844,2030.09998,1960.38281,10.375,0.14612676056338028,250,170,7.375,3,35,0,0,0,0,6.5483378320784205
1742998207,3.2816901408450705,1.0140845070422535,0,3.21,3.13281,2033.20996,1963.51563,10.25,0.1443661971830986,250,170,7.375,2.8,35,0,0,0,0,6.509612159514184
1742998208,3.2816901408450705,1.0140845070422535,0,3.21,3.125,2036.43005,1966.64063,10.25,0.1443661971830986,250,170,7.375,2.8,35,0,0,0,0,6.509612159514184
1742998209,3.2816901408450705,1.0140845070422535,0,3.21,3.125,2039.65002,1969.76563,10.25,0.1443661971830986,250,170,7.375,2.8,35,0,0,0,0,6.509612159514184
1742998210,3.267605633802817,1.0140845070422535,0,3.2,3.10938,2042.83997,1972.875,10.25,0.1443661971830986,250,170,7.375,2.8,35,0,0,0,0,6.529958119726229
1742998211,3.2816901408450705,1.0140845070422535,0,3.191,3.10938,2046.13,1975.98438,10.25,0.1443661971830986,250,170,7.375,2.8,35,0,0,0,0,6.5483378320784205
1742998212,3.3098591549295775,1.0140845070422535,0.014084507042253521,3.172,3.10938,2049.30005,1979.09375,10.25,0.1443661971830986,254,170,7.375,2.8,35,0,0,0,0,6.587585861924201
1742998213,3.3098591549295775,1.0140845070422535,0.014084507042253521,3.163,3.12109,2052.62988,1982.21484,10.25,0.1443661971830986,254,170,7.375,2.8,35,0,0,0,0,6.606351054776728
1742998214,3.3661971830985915,1.0140845070422535,0.014084507042253521,3.154,3.17969,2055.76001,1985.39453,10.25,0.1443661971830986,254,170,7.375,2.6,34,0,0,0,0,6.625163944734903
1742998215,3.352112676056338,1.0140845070422535,0,3.154,3.17969,2059.16992,1988.57422,10.25,0.1443661971830986,252,170,7.375,2.6,34,0,0,0,0,6.625163944734903
1742998216,3.352112676056338,1.0140845070422535,0,3.154,3.18359,2062.6499,1991.75781,10.25,0.1443661971830986,252,170,7.375,2.4,35,0,0,0,0,6.625163944734903
1742998217,3.3661971830985915,1.0140845070422535,0,3.154,3.18359,2065.90991,1994.94141,10.25,0.1443661971830986,250,170,7.375,2.4,35,0,0,0,0,6.625163944734903
1742998218,3.3661971830985915,1.0140845070422535,0,3.163,3.18359,2069.26001,1998.125,10.25,0.1443661971830986,250,170,7.375,2.2,35,0,0,0,0,6.606351054776728
1742998219,3.3661971830985915,1.0140845070422535,0,3.172,3.18359,2072.37988,2001.30859,10,0.14084507042253522,250,172,7.25,2.2,35,0,0,0,0,6.552132380186351
1742998220,3.3661971830985915,1.0140845070422535,0,3.191,3.18359,2075.77002,2004.49219,10,0.14084507042253522,250,172,7.25,2,35,0,0,0,0,6.513107066496577
1742998221,3.3661971830985915,1.0140845070422535,0,3.2,3.21094,2079.18994,2007.70313,10,0.14084507042253522,252,172,7.25,1.8,35,0,0,0,0,6.494786254344788
1742998222,3.3661971830985915,1.0140845070422535,0,3.219,3.21094,2082.67993,2010.91406,10,0.14084507042253522,250,172,7.25,1.8,35,0,0,0,0,6.456439073478729
1742998223,3.3661971830985915,1.0140845070422535,0,3.228,3.20703,2086.09009,2014.12109,10,0.14084507042253522,250,172,7.25,1.6,35,0,0,0,0,6.4384352382221035
1742998224,3.380281690140845,1.0140845070422535,0.014084507042253521,3.228,3.19922,2089.30005,2017.32031,10,0.14084507042253522,250,172,7.25,1.6,35,0,0,0,0,6.4384352382221035
1742998225,3.380281690140845,1.0140845070422535,0.014084507042253521,3.228,3.19922,2092.47998,2020.51953,10,0.14084507042253522,250,172,7.25,1.6,35,0,0,0,0,6.4384352382221035
1742998226,3.380281690140845,1.0140845070422535,0.014084507042253521,3.219,3.19922,2095.79004,2023.71875,10,0.14084507042253522,250,172,7.25,1.4,35,0,0,0,0,6.456439073478729
1742998227,3.380281690140845,1.0140845070422535,0.014084507042253521,3.219,3.19922,2099.17993,2026.91797,10,0.14084507042253522,250,172,7.25,1.4,35,0,0,0,0,6.456439073478729
1742998228,3.380281690140845,1.0140845070422535,0.014084507042253521,3.228,3.19922,2102.29004,2030.11719,10,0.14084507042253522,250,172,7.25,1.4,35,0,0,0,0,6.4384352382221035
1742998229,3.380281690140845,1.0140845070422535,0.014084507042253521,3.228,3.19922,2105.32007,2030.11719,10,0.14084507042253522,250,172,7.25,1.4,35,0,0,0,0,6.4384352382221035
1742998230,3.436619718309859,1.0140845070422535,0.014084507042253521,3.228,3.19922,2108.65991,2036.51563,10.25,0.1443661971830986,246,170,7.5,1.4,35,0,0,0,0,6.583047336499048
1742998231,3.408450704225352,1.0140845070422535,0.014084507042253521,3.228,3.19922,2111.94995,2039.71484,10.25,0.1443661971830986,246,170,7.5,1.4,35,0,0,0,0,6.583047336499048
1742998232,3.3943661971830985,1.0140845070422535,0,3.238,3.19922,2115.37988,2042.91406,10.25,0.1443661971830986,246,170,7.375,1.4,35,0,0,0,0,6.453334733378835
1742998233,3.3943661971830985,1.0140845070422535,0,3.238,3.19922,2118.63989,2046.11328,10.25,0.1443661971830986,246,170,7.375,1.4,35,0,0,0,0,6.453334733378835
1742998234,3.4507042253521125,1.0140845070422535,0,3.238,3.25391,2122,2049.36719,10.25,0.1443661971830986,246,170,7.375,1.4,35,0,0,0,0,6.453334733378835
1742998235,3.492957746478873,1.0140845070422535,0,3.247,3.31641,2125.5,2052.68359,10.25,0.1443661971830986,246,170,7.375,1.4,35,0,0,0,0,6.4354275741710305
1742998236,3.507042253521127,1.0140845070422535,0,3.256,3.31641,2128.87988,2056,10.25,0.1443661971830986,244,170,7.375,1.6,35,0,0,0,0,6.417619520005569
1742998237,3.507042253521127,1.0140845070422535,0,3.256,3.33203,2132.34009,2059.33203,10.25,0.1443661971830986,244,170,7.375,1.6,35,0,0,0,0,6.417619520005569
1742998238,3.4788732394366195,1.0140845070422535,0,3.266,3.30859,2135.55005,2062.64063,10.125,0.1426056338028169,244,170,7.5,1.6,35,0,0,0,0,6.5064066417399005
1742998239,3.4788732394366195,1.0140845070422535,0,3.275,3.30859,2138.82007,2065.94922,10.125,0.1426056338028169,244,170,7.5,1.8,35,0,0,0,0,6.488562826590996
1742998240,3.408450704225352,1.0140845070422535,0.014084507042253521,3.275,3.30859,2142.20996,2069.25781,10.25,0.1443661971830986,248,170,7.5,2,35,0,0,0,0,6.488562826590996
1742998241,3.408450704225352,1.0140845070422535,0.014084507042253521,3.284,3.19141,2145.47998,2072.44922,10.25,0.1443661971830986,248,170,7.5,2.2,35,0,0,0,0,6.470760788915156
1742998242,3.3661971830985915,1.0140845070422535,0.014084507042253521,3.284,3.16406,2148.69995,2075.61328,10.25,0.1443661971830986,248,170,7.5,2.4,35,0,0,0,0,6.470760788915156
1742998243,3.380281690140845,1.0140845070422535,0,3.284,3.15625,2151.55005,2078.76953,10.25,0.1443661971830986,250,170,7.5,2.4,35,0,0,0,0,6.470760788915156
1742998244,3.380281690140845,1.0140845070422535,0,3.294,3.18359,2154.95996,2081.95313,10.25,0.1443661971830986,250,170,7.5,2.6,35,0,0,0,0,6.451113462183573
1742998245,3.3943661971830985,1.0140845070422535,0,3.294,3.21484,2158.30005,2085.16797,10.25,0.1443661971830986,250,170,7.5,2.8,35,0,0,0,0,6.451113462183573
1742998246,3.3943661971830985,1.0140845070422535,0,3.294,3.21484,2161.62988,2088.38281,10.25,0.1443661971830986,250,170,7.5,2.8,35,0,0,0,0,6.451113462183573
1742998247,3.3943661971830985,1.0140845070422535,0.014084507042253521,3.294,3.21484,2164.80005,2091.59766,10.25,0.1443661971830986,248,170,7.5,2.8,35,0,0,0,0,6.451113462183573
1742998248,3.380281690140845,1.0140845070422535,0.028169014084507043,3.294,3.18359,2167.88989,2094.78125,10.25,0.1443661971830986,250,170,7.5,2.8,35,0,0,0,0,6.451113462183573
1742998249,3.352112676056338,1.0140845070422535,0.028169014084507043,3.294,3.18359,2170.97998,2097.96484,10.25,0.1443661971830986,252,170,7.5,2.8,35,0,0,0,0,6.451113462183573
1742998250,3.3380281690140845,1.0140845070422535,0.028169014084507043,3.294,3.18359,2173.97998,2101.14844,10.25,0.1443661971830986,252,170,7.5,2.6,35,0,0,0,0,6.451113462183573
1742998251,3.3380281690140845,1.0140845070422535,0.028169014084507043,3.294,3.18359,2177.25,2104.33203,10.25,0.1443661971830986,252,170,7.5,2.6,35,0,0,0,0,6.451113462183573
1742998252,3.3380281690140845,1.0140845070422535,0.014084507042253521,3.294,3.18359,2180.63989,2107.51563,10.25,0.1443661971830986,252,170,7.5,2.6,35,0,0,0,0,6.451113462183573
1742998253,3.380281690140845,1,0.014084507042253521,3.294,3.18359,2184.67993,2110.69922,9.875,0.13908450704225353,250,172,7.25,2.6,35,0,0,0,0,6.309450251072606
1742998254,3.408450704225352,1,0.014084507042253521,3.294,3.18359,2187.65991,2113.88281,9.875,0.13908450704225353,250,172,7.25,2.6,35,0,0,0,0,6.309450251072606
1742998255,3.408450704225352,1,0.014084507042253521,3.294,3.25391,2191.1499,2117.13672,9.875,0.13908450704225353,250,172,7.25,2.6,35,0,0,0,0,6.309450251072606
1742998256,3.408450704225352,1,0.014084507042253521,3.294,3.25391,2194.75,2120.39063,9.875,0.13908450704225353,250,172,7.25,2.6,35,0,0,0,0,6.309450251072606
1742998257,3.408450704225352,1,0,3.294,3.24609,2197.92993,2123.63672,9.875,0.13908450704225353,248,172,7.25,2.6,35,0,0,0,0,6.309450251072606
1742998258,3.4225352112676055,1,0,3.294,3.24219,2201.21997,2126.87891,9.875,0.13908450704225353,248,172,7.25,2.6,35,0,0,0,0,6.309450251072606
1742998259,3.4225352112676055,1,0,3.294,3.24219,2204.5,2126.87891,9.875,0.13908450704225353,248,172,7.25,2.4,35,0,0,0,0,6.309450251072606
1742998260,3.4507042253521125,1,0.014084507042253521,3.294,3.24219,2207.88989,2133.36328,9.875,0.13908450704225353,248,172,7.25,2.4,35,0,0,0,0,6.309450251072606
1742998261,3.436619718309859,1.0140845070422535,0.028169014084507043,3.303,3.24219,2211.32007,2136.60547,10.25,0.1443661971830986,248,170,7.375,2.4,35,0,0,0,0,6.326345045292342
1742998262,3.4225352112676055,1.0140845070422535,0.028169014084507043,3.303,3.24219,2214.62012,2139.84766,10.25,0.1443661971830986,248,170,7.375,2.4,35,0,0,0,0,6.326345045292342
1742998263,3.4225352112676055,1.0140845070422535,0.04225352112676056,3.303,3.24219,2218.17993,2143.08984,10.375,0.14612676056338028,248,170,7.375,2.4,35,0,0,0,0,6.326345045292342
1742998264,3.4507042253521125,1.0140845070422535,0.04225352112676056,3.312,3.24219,2221.55005,2146.33203,10.375,0.14612676056338028,248,170,7.375,2.2,35,0,0,0,0,6.309134771673482
1742998265,3.492957746478873,1.0140845070422535,0.07042253521126761,3.312,3.24219,2224.87012,2149.57422,10.375,0.14612676056338028,246,170,7.5,2.2,35,0,0,0,0,6.416069259328964
1742998266,3.563380281690141,1.0140845070422535,0.056338028169014086,3.322,3.24219,2228.19995,2152.81641,10.375,0.14612676056338028,244,170,7.5,2.2,35,0,0,0,0,6.396752155705477
1742998267,3.5774647887323945,1.0140845070422535,0.056338028169014086,3.322,3.24219,2231.55005,2156.05859,10.375,0.14612676056338028,244,170,7.5,2,35,0,0,0,0,6.396752155705477
1742998268,3.5774647887323945,1.0140845070422535,0.056338028169014086,3.322,3.24219,2235.02002,2159.30078,10.5,0.14788732394366197,244,172,7.5,2,35,0,0,0,0,6.471989230609919
1742998269,3.591549295774648,1.028169014084507,0.056338028169014086,3.322,3.32031,2238.3501,2162.62109,10.375,0.14612676056338028,244,172,7.5,1.8,35,0,0,0,0,6.471989230609919
1742998270,3.591549295774648,1.028169014084507,0.056338028169014086,3.322,3.32031,2241.70996,2165.94141,10.375,0.14612676056338028,244,172,7.5,1.8,35,0,0,0,0,6.471989230609919
1742998271,3.5774647887323945,1.028169014084507,0.04225352112676056,3.331,3.32031,2245.18994,2169.26172,10.375,0.14612676056338028,244,172,7.5,1.6,35,0,0,0,0,6.454500077454001
1742998272,3.5492957746478875,1.028169014084507,0.04225352112676056,3.331,3.32031,2248.57007,2172.58203,10.125,0.1426056338028169,244,172,7.375,1.4,35,0,0,0,0,6.3469250761631
1742998273,3.5492957746478875,1.028169014084507,0.04225352112676056,3.331,3.32031,2251.94995,2175.90234,10.125,0.1426056338028169,244,172,7.375,1.2,35,0,0,0,0,6.3469250761631
1742998274,3.507042253521127,1.0140845070422535,0.028169014084507043,3.34,3.32031,2255.30005,2179.22266,10.25,0.1443661971830986,244,172,7.375,0.8,35,0,0,0,0,6.329820104366933
1742998275,3.5211267605633805,1.0140845070422535,0.028169014084507043,3.34,3.32031,2258.67993,2182.54297,10.25,0.1443661971830986,244,172,7.5,0.6,35,0,0,0,0,6.437105190881626
1742998276,3.436619718309859,1.0140845070422535,0.028169014084507043,3.34,3.25391,2261.69995,2185.79688,10.375,0.14612676056338028,244,170,7.5,0.6,35,0,0,0,0,6.362294497887718
1742998277,3.436619718309859,1.0140845070422535,0.028169014084507043,3.34,3.25391,2264.69995,2189.05078,10.375,0.14612676056338028,244,170,7.375,0.4,35,0,0,0,0,6.256256256256257
1742998278,3.408450704225352,1.0140845070422535,0.028169014084507043,3.35,3.23047,2267.63989,2192.28125,10.375,0.14612676056338028,244,170,7.375,0.4,35,0,0,0,0,6.237577705417178
1742998279,3.4225352112676055,1.0140845070422535,0.028169014084507043,3.35,3.21875,2270.76001,2195.5,10.25,0.1443661971830986,244,170,7.375,0.2,35,0,0,0,0,6.237577705417178
1742998280,3.4225352112676055,1.0140845070422535,0.028169014084507043,3.35,3.21875,2273.96997,2198.71875,10.25,0.1443661971830986,244,170,7.375,0.2,35,0,0,0,0,6.237577705417178
1742998281,3.436619718309859,1.0140845070422535,0.028169014084507043,3.35,3.22656,2277.04004,2201.94531,10.25,0.1443661971830986,244,170,7.375,0.2,35,0,0,0,0,6.237577705417178
1742998282,3.436619718309859,1.0140845070422535,0.028169014084507043,3.35,3.21875,2280.93994,2205.16406,10.25,0.1443661971830986,248,170,7.375,0.2,35,0,0,0,0,6.237577705417178
1742998283,3.4788732394366195,1.0140845070422535,0.04225352112676056,3.35,3.21875,2284.34009,2208.38281,10.25,0.1443661971830986,244,170,7.375,0.2,35,0,0,0,0,6.237577705417178
1742998284,3.4788732394366195,1.0140845070422535,0.04225352112676056,3.35,3.24219,2287.09009,2211.625,10.25,0.1443661971830986,244,170,7.375,0.2,35,0,0,0,0,6.237577705417178
1742998285,3.4788732394366195,1.0140845070422535,0.028169014084507043,3.34,3.26563,2290.20996,2214.89063,10.25,0.1443661971830986,244,170,7.375,0.2,35,0,0,0,0,6.256256256256257
1742998286,3.4788732394366195,1.0140845070422535,0.028169014084507043,3.34,3.26563,2293.52002,2218.15625,10.25,0.1443661971830986,242,170,7.375,0.2,35,0,0,0,0,6.256256256256257
1742998287,3.464788732394366,1.0140845070422535,0.028169014084507043,3.34,3.27344,2296.80005,2221.42969,10.5,0.14788732394366197,242,172,7.375,0.2,35,0,0,0,0,6.329820104366933
1742998288,3.4507042253521125,1.0140845070422535,0.028169014084507043,3.34,3.27734,2300.20996,2224.70703,10.25,0.1443661971830986,242,172,7.375,0,35,0,0,0,0,6.329820104366933
1742998289,3.4507042253521125,1.0140845070422535,0.028169014084507043,3.34,3.27734,2303.75,2224.70703,10.25,0.1443661971830986,242,172,7.375,-0.2,35,0,0,0,0,6.329820104366933
1742998290,3.464788732394366,1.0140845070422535,0.028169014084507043,3.34,3.24609,2307.1499,2231.19141,10.25,0.1443661971830986,242,172,7.25,-0.2,35,0,0,0,0,6.2225350178522385
1742998291,3.464788732394366,1.0140845070422535,0.028169014084507043,3.34,3.25,2310.3999,2234.44141,10,0.14084507042253522,242,172,7.25,-0.2,35,0,0,0,0,6.2225350178522385
1742998292,3.436619718309859,1.0140845070422535,0.028169014084507043,3.34,3.24609,2313.5,2237.6875,10,0.14084507042253522,242,172,7.25,-0.4,35,0,0,0,0,6.2225350178522385
1742998293,3.436619718309859,1.0140845070422535,0.028169014084507043,3.34,3.23047,2316.8999,2240.91797,10,0.14084507042253522,242,172,7.25,-0.4,35,0,0,0,0,6.2225350178522385
1742998294,3.436619718309859,1.0140845070422535,0.056338028169014086,3.34,3.25781,2320.22998,2244.17578,10,0.14084507042253522,248,172,7.25,-0.6,35,0,0,0,0,6.2225350178522385
1742998295,3.380281690140845,1.0140845070422535,0.04225352112676056,3.34,3.19922,2323.57007,2247.375,10,0.14084507042253522,250,172,7.25,-0.6,35,0,0,0,0,6.2225350178522385
1742998296,3.3661971830985915,1.0140845070422535,0.028169014084507043,3.34,3.19922,2326.71997,2250.57422,10,0.14084507042253522,248,172,7.25,-0.8,35,0,0,0,0,6.2225350178522385
1742998297,3.3661971830985915,1.0140845070422535,0.028169014084507043,3.34,3.21094,2329.98999,2253.78516,10,0.14084507042253522,248,172,7.25,-0.8,35,0,0,0,0,6.2225350178522385
1742998298,3.352112676056338,1.0140845070422535,0.014084507042253521,3.34,3.20703,2333.30005,2256.99219,10,0.14084507042253522,248,172,7.25,-0.8,35,0,0,0,0,6.2225350178522385
1742998299,3.380281690140845,1.0140845070422535,0,3.34,3.20703,2336.32007,2260.19922,10,0.14084507042253522,246,172,7.25,-0.8,35,0,0,0,0,6.2225350178522385
1742998300,3.380281690140845,1.0140845070422535,0,3.34,3.20703,2339.44995,2263.40625,10,0.14084507042253522,246,172,7.25,-1,35,0,0,0,0,6.2225350178522385
1742998301,3.408450704225352,1.0140845070422535,0,3.34,3.20703,2342.75,2266.61328,10.125,0.1426056338028169,246,170,7.375,-1,35,0,0,0,0,6.256256256256257
1742998302,3.4507042253521125,1.0140845070422535,0,3.34,3.20703,2346.06006,2269.82031,10.25,0.1443661971830986,244,170,7.5,-1.2,35,0,0,0,0,6.362294497887718
1742998303,3.4788732394366195,1.0140845070422535,0.014084507042253521,3.34,3.20703,2349.27002,2273.02734,10.25,0.1443661971830986,244,170,7.5,-1.2,35,0,0,0,0,6.362294497887718
1742998304,3.4788732394366195,1.0140845070422535,0.014084507042253521,3.34,3.27734,2352.17993,2276.30469,10.25,0.1443661971830986,244,170,7.5,-1.4,35,0,0,0,0,6.362294497887718
1742998305,3.5211267605633805,1.0140845070422535,0,3.34,3.29688,2355.07007,2279.60156,10.25,0.1443661971830986,244,170,7.5,-1.6,35,0,0,0,0,6.362294497887718
1742998306,3.5211267605633805,1.0140845070422535,0,3.34,3.29688,2357.97998,2282.89844,10.25,0.1443661971830986,246,170,7.5,-1.6,35,0,0,0,0,6.362294497887718
1742998307,3.5211267605633805,1.0140845070422535,0,3.34,3.26953,2361.26001,2286.16797,10.25,0.1443661971830986,246,170,7.5,-1.6,34,0,0,0,0,6.362294497887718
1742998308,3.5211267605633805,1.0140845070422535,0,3.331,3.26953,2364.59009,2289.4375,10.25,0.1443661971830986,246,170,7.5,-1.8,34,0,0,0,0,6.379449666142134
1742998309,3.563380281690141,1.0140845070422535,0,3.331,3.26953,2367.76001,2292.70703,10.25,0.1443661971830986,248,170,7.5,-1.8,34,0,0,0,0,6.379449666142134
1742998310,3.535211267605634,1,0,3.331,3.26953,2371.76001,2295.97656,10.125,0.1426056338028169,248,172,7.25,-1.8,34,0,0,0,0,6.239350074872201
1742998311,3.535211267605634,1,0,3.331,3.26953,2374.46997,2299.24609,10.125,0.1426056338028169,250,172,7.25,-1.8,34,0,0,0,0,6.239350074872201
1742998312,3.5211267605633805,1,0,3.331,3.26953,2377.77002,2302.51563,10.25,0.1443661971830986,248,172,7.25,-1.6,34,0,0,0,0,6.239350074872201
1742998313,3.5492957746478875,1,0,3.322,3.26953,2381.12988,2305.78516,10.125,0.1426056338028169,248,170,7.25,-1.4,34,0,0,0,0,6.183527083848627
1742998314,3.5492957746478875,1,0,3.322,3.26953,2384.57007,2309.05469,10.125,0.1426056338028169,248,170,7.25,-1,34,0,0,0,0,6.183527083848627
1742998315,3.5774647887323945,1,0,3.322,3.26953,2388.22998,2312.32422,10.125,0.1426056338028169,248,170,7.375,-0.8,34,0,0,0,0,6.290139619777053
1742998316,3.5492957746478875,1,0,3.322,3.26953,2391.98999,2315.59375,10.125,0.1426056338028169,248,172,7.375,-0.6,34,0,0,0,0,6.364122743433088
1742998317,3.5492957746478875,1,0,3.322,3.26953,2395.87988,2318.86328,10.125,0.1426056338028169,248,172,7.375,-0.4,34,0,0,0,0,6.364122743433088
1742998318,3.5211267605633805,1,0,3.322,3.26953,2399.37988,2322.13281,10.125,0.1426056338028169,246,172,7.375,0,34,0,0,0,0,6.364122743433088
1742998319,3.5211267605633805,1,0,3.322,3.26953,2402.68994,2322.13281,10.125,0.1426056338028169,246,172,7.375,0.2,34,0,0,0,0,6.364122743433088
1742998320,3.4507042253521125,1.028169014084507,0,3.322,3.24609,2405.90991,2328.625,10.375,0.14612676056338028,246,168,7.75,0.6,35,0,0,0,0,6.532201646957679
1742998321,3.4507042253521125,1.028169014084507,0,3.322,3.24609,2409.43994,2331.87109,10.375,0.14612676056338028,246,168,7.75,1,35,0,0,0,0,6.532201646957679
1742998322,3.408450704225352,1.028169014084507,0,3.322,3.24609,2412.86011,2335.11719,10.25,0.1443661971830986,246,168,7.875,1.2,35,0,0,0,0,6.637559738037642
1742998323,3.3661971830985915,1.0422535211267605,0,3.322,3.24609,2415.82007,2338.36328,10.25,0.1443661971830986,246,168,7.75,1.6,35,0,0,0,0,6.532201646957679
1742998324,3.352112676056338,1.0422535211267605,0,3.322,3.30078,2418.90991,2341.66406,10.25,0.1443661971830986,246,168,7.75,2,35,0,0,0,0,6.532201646957679
1742998325,3.352112676056338,1.0422535211267605,0,3.322,3.30078,2422.01001,2344.96484,10.25,0.1443661971830986,246,170,7.75,2.2,35,0,0,0,0,6.609977227562326
1742998326,3.3943661971830985,1.0422535211267605,0,3.322,3.31641,2425.16992,2348.28125,10.125,0.1426056338028169,246,170,7.625,2.2,35,0,0,0,0,6.503364691633902
1742998327,3.3943661971830985,1.0422535211267605,0,3.322,3.34766,2428.42993,2351.62891,10.125,0.1426056338028169,246,170,7.625,2.4,35,0,0,0,0,6.503364691633902
1742998328,3.3661971830985915,1.0422535211267605,0,3.322,3.31641,2431.67993,2354.94531,10.125,0.1426056338028169,246,170,7.5,2.4,35,0,0,0,0,6.396752155705477
